name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,Posparallax,distance,dist_mod,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,Mg,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist
SDSSJ155237.02+265753.5,238.1541667,26.96486111,,18.61,8.39,,,,,,,,,,,,d,Green2013,238.1542925942797,26.9648492671707,0.006,0.005,0.0,1223453972937887872,238.15416462505,0.1153,26.96483673754,0.1547,1.5636,1.5636,639.5497569710923,9.029371691198953,0.2026,-26.491,0.304,-2.91,0.367,false,642.299,1.08403,18.669022,9.639650308801045,227.526,4.4054,19.458813,646.018,4.62049,17.73631,1.722504,,,0,,,,,,0.406191
SDSSJ155238.33+291236.1,238.1595833,29.21002778,,20.17,8.6,,,,,,,,,,,,u,Green2013,238.1597115547431,29.21003740963,0.017,0.014,0.0,1320725808142364288,238.15970318198,0.374,29.21002020629,0.4914,-0.5346,0.5346,1870.5574261129818,11.359855227897409,0.6528,-1.697,0.903,-3.996,1.077,false,148.742,0.779571,20.257278,8.89742277210259,62.6011,8.19771,20.859934,158.784,6.33382,19.2599,1.600035,,,0,,,,,,0.404492
SDSSJ155241.12+305301.0,238.17125,30.88361111,,19.81,8.64,,,,,,,,,,,,n,Green2013,238.1713632118838,30.8837468764546,0.012,0.011,90.0,1321542680857070592,238.1712642259,0.3032,30.88323964444,0.2898,1.1765,1.1765,849.9787505312366,9.647040342439798,0.3676,-19.731,0.796,-117.809,0.72,false,213.076,0.738486,19.86703,10.219989657560202,63.7172,6.23173,20.840746,213.066,4.86751,18.940632,1.900114,,,0,,,,,,0.601023
SDSSJ155320.24+194717.6,238.3341667,19.78822222,,19.71,8.54,,,,,,,,,,,,d,Green2013,238.3343562123736,19.7882703174683,0.013,0.011,90.0,1203853838143526016,238.33433166643,0.4669,19.78820966026,0.3893,1.1507,1.1507,869.0362388111583,9.695189434530837,0.7175,-5.364,0.812,-14.088,0.694,false,230.482,1.07838,19.781773,10.086583565469164,98.1615,6.0112,20.371534,231.126,5.32514,18.852297,1.519238,,,0,,,,,,0.6649
SDSSJ155320.54+270151.3,238.3354167,27.03091667,,19.38,8.41,,,,,,,,,,,,d,Green2013,238.3356227074735,27.0309867261216,0.01,0.008,0.0,1223458714581799936,238.33554987421,0.2023,27.03076324644,0.256,0.8958,0.8958,1116.3206072784103,10.238944709456653,0.3443,-15.068,0.506,-51.905,0.67,false,299.392,0.905444,19.497765,9.258820290543348,100.289,5.27665,20.348251,305.549,4.90956,18.549215,1.799036,,,0,,,,,,0.707117
SDSSJ155411.31+061454.8,238.5470833,6.248555556,,19.49,7.87,,,,,,,,,,,,u,Green2013,238.5471261698638,6.2485666755421,0.012,0.01,90.0,4426873163364699904,238.54712427401,0.4056,6.2485388498,0.2551,-0.1591,0.1591,6285.355122564425,13.991649101767091,0.4963,-0.438,0.758,-6.463,0.635,false,278.774,0.943761,19.575235,5.583585898232908,114.992,6.63589,20.199718,239.354,7.43629,18.81432,1.385399,,,0,,,,,,0.158551
SDSSJ155414.63+264033.8,238.5608333,26.67605556,,17.91,6.91,,,,,,,,,,,,uG,Green2013,238.5609657320535,26.6760656673389,0.004,0.004,0.0,1220429942301568384,238.56095761863,0.0956,26.67606735198,0.122,-0.4035,0.4035,2478.3147459727384,11.970782304709552,0.1626,-1.684,0.231,0.391,0.278,false,1206.76,1.40052,17.98431,6.013527695290449,601.298,5.60186,18.403664,870.327,5.40872,17.412714,0.99095,,,0,,,,,,0.42756
SDSSJ155441.23+514601.1,238.6716667,51.76697222,,20.8,8.4,,,,,,,,,,,,nL,Green2013,238.6716572521087,51.7670130996115,0.021,0.014,0.0,1404632980727865984,238.67165725211,14.422,51.76701309961,21.272,,,,,,,,,,false,77.8244,2.4838,20.960577,,23.1928,16.7503,21.938005,94.2752,2.32831,19.825926,2.11208,,,0,,,,,,0.148664
SDSSJ155547.14+350122.5,238.94625,35.02291667,,18.7,8.22,,,,,,,,,,,,d,Green2013,238.9463966492736,35.022976211993,0.005,0.005,0.0,1371854645022153088,238.94643028037,0.1356,35.02274991659,0.1494,0.8325,0.8325,1201.2012012012012,10.398078789108212,0.1826,6.397,0.305,-52.559,0.329,false,577.724,1.05861,18.784065,8.385986210891787,240.779,10.9665,19.39734,529.577,5.72396,17.952097,1.445244,,,0,,,,,,0.48256
SDSSJ155704.88+225541.5,239.27,22.92819444,,18.52,8.57,,,,,,,,,,,,d,Green2013,239.2703318656347,22.9282306120964,0.005,0.005,90.0,1218339079205788032,239.27033744232,0.1812,22.928104559,0.175,1.0955,1.0955,912.8251939753538,9.80193809051638,0.2996,1.193,0.323,-29.277,0.304,false,701.436,1.60618,18.573395,8.771456909483621,219.009,6.78403,19.500233,724.375,7.76485,17.612013,1.88822,,,0,,,,,,1.108005
SDSSJ155706.60+333143.4,239.2775,33.52872222,,18.58,8.5,,,,,,,,,,,,d,Green2013,239.2775930049887,33.5287422391403,0.006,0.005,0.0,1371402642664053632,239.27739769454,0.1333,33.52865206915,0.1553,0.9653,0.9653,1035.9473738734073,10.076688469049467,0.1899,-37.815,0.295,-20.943,0.373,false,653.381,1.29877,18.65045,8.573761530950533,212.107,5.92199,19.535004,639.202,7.46872,17.747826,1.787178,,,0,,,,,,0.288262
SDSSJ155723.43+120025.4,239.3475,12.00705556,,19.23,8.09,,,,,,,,,,,,u,Green2013,239.3476195859472,12.0070728327769,0.008,0.005,90.0,4457810190754678016,239.34758902104,0.2677,12.00707428924,0.1808,1.0925,1.0925,915.3318077803203,9.807892771787703,0.3594,-6.944,0.501,0.338,0.336,false,346.141,0.931069,19.340233,9.532340228212298,135.675,6.92195,20.020136,344.596,6.11315,18.418644,1.601492,,,0,,,,,,0.425657
SDSSJ155734.92+272145.8,239.3954167,27.36272222,,17.74,6.99,,,,,,,,,,,,uG,Green2013,239.3955103258819,27.3627580133088,0.003,0.002,0.0,1316556498706830976,239.3954849521,0.0692,27.36275424013,0.0762,-0.1236,0.1236,8090.614886731391,14.539907646236014,0.1043,-5.234,0.159,-0.876,0.184,false,1436.12,1.32274,17.795391,3.255483353763985,695.91,5.40923,18.245005,1069.48,6.57829,17.188993,1.056011,,,0,,,,,,0.325898
SDSSJ155745.94+480207.4,239.44125,48.03538889,,19.15,8.33,,,,,,,,,,,,d,Green2013,239.4414320334227,48.0353822841877,0.008,0.007,0.0,1399633016024714880,239.44117840087,0.2339,48.03539698278,0.2496,1.193,1.193,838.2229673093042,9.61679778164829,0.2749,-39.39,0.483,3.414,0.512,false,378.626,1.34438,19.24284,9.626042218351712,127.85,4.87005,20.084639,378.856,6.21709,18.315735,1.768904,,,0,,,,,,0.438839
SDSSJ155848.51+430032.7,239.7020833,43.00908333,,18.7,8.3,,,,,,,,,,,,u,Green2013,239.7021446994589,43.009085159557,0.005,0.005,0.0,1384411342689931264,239.70213180588,0.1595,43.00910403652,0.1768,0.5276,0.5276,1895.3752843062928,11.38847606562836,0.1946,-2.19,0.312,4.384,0.353,false,575.186,1.27902,18.788845,7.400368934371638,203.97,8.04123,19.577475,540.046,10.4688,17.930843,1.646631,,,0,,,,,,0.161767
SDSSJ155958.99+114528.7,239.9954167,11.75797222,,18.64,,,,,,,,,,,,,d,Green2013,239.9958401308359,11.7579849464519,0.005,0.004,90.0,4457732194148157824,239.99578077867,0.1702,11.75800147647,0.1228,0.3755,0.3755,2663.115845539281,12.126950293299064,0.2454,-13.496,0.351,3.839,0.231,false,598.668,0.924447,18.7454,6.618449706700936,273.909,5.67335,19.257372,491.97,4.20938,18.032074,1.225298,,,0,,,,,,1.493069
SDSSJ160038.48+361451.5,240.16,36.24763889,,20.18,,,,,,,,,,,,,d,Green2013,240.1603280605933,36.2476979483612,0.017,0.014,0.0,1372405328548916992,240.16033316471,0.3763,36.24757270252,0.4468,0.4532,0.4532,2206.531332744925,11.7185504940432,0.4896,0.956,0.894,-29.089,1.076,false,148.371,0.77898,20.259993,8.541442505956802,43.1086,5.77057,21.264978,145.936,5.33888,19.351513,1.913466,,,0,,,,,,0.975895
SDSSJ160110.97+191823.1,240.2954167,19.30641667,,18.98,9.09,,,,,,,,,,,,d,Green2013,240.2956927233419,19.3064543274406,0.007,0.007,90.0,1203155957497720704,240.29575346762,0.266,19.30635651167,0.2368,2.5927,2.5927,385.69830678443327,7.9312386615872565,0.4058,13.315,0.447,-22.719,0.422,false,476.748,1.35523,18.992643,11.061404338412745,147.097,7.61924,19.932383,528.231,5.60789,17.95486,1.977522,,,0,,,,,,0.947551
SDSSJ160144.01+045509.6,240.4333333,4.919333333,,18.17,7.14,,,,,,,,,,,,uG,Green2013,240.4333616131503,4.9193618548109,0.005,0.005,90.0,4425776851489859584,240.43334382659,0.17,4.91936423612,0.1734,0.7167,0.7167,1395.2839402818474,10.723312977652299,0.2243,-4.116,0.351,0.553,0.349,false,970.423,1.44422,18.220963,7.4976500223477025,464.385,6.98604,18.684193,737.588,7.17891,17.592386,1.091806,,,0,,,,,,0.144415
SDSSJ160246.13+082718.9,240.6920833,8.45525,,19.23,8.46,,,,,,,,,,,,d,Green2013,240.6922334643282,8.455305527314,0.011,0.008,90.0,4451621967514288640,240.69214612242,0.4068,8.45512566444,0.2481,0.4288,0.4288,2332.089552238806,11.838726116576431,0.5098,-20.065,0.722,-41.775,0.535,false,351.852,1.26363,19.322466,7.483739883423567,101.393,4.91127,20.336367,352.281,7.836,18.394697,1.94167,,,0,,,,,,0.570859
SDSSJ160332.18+142940.0,240.88375,14.49444444,,18.78,8.2,,,,,,,,,,,,d,Green2013,240.8840737682026,14.4944834267444,0.006,0.005,90.0,1191990691795376640,240.88398829688,0.1905,14.49441556439,0.17,0.7899,0.7899,1265.9830358273198,10.512139430871347,0.2842,-19.22,0.378,-15.762,0.311,false,535.799,1.14537,18.865862,8.353722569128653,195.992,7.81993,19.620794,519.72,7.8604,17.972498,1.648296,,,0,,,,,,1.137162
SDSSJ160340.83+532127.8,240.92,53.35772222,,18.48,7.18,,,,,,,,,,,,uG,Green2013,240.9201103213109,53.3577062853149,0.007,0.006,0.0,1428842367050262400,240.92010476204,0.1879,53.35767009106,0.2243,0.5068,0.5068,1973.1649565903708,11.47581696894298,0.2351,-0.771,0.381,-8.406,0.458,false,690.722,1.77358,18.590107,7.1142900310570205,338.407,14.9328,19.02779,520.539,9.04585,17.970787,1.057003,,,0,,,,,,0.243873
SDSSJ160351.13+263054.9,240.9629167,26.51525,,19.29,9.26,,,,,,,,,,,,d,Green2013,240.9630909369953,26.5152729550437,0.008,0.007,0.0,1316222105435533824,240.96297731856,0.1735,26.51527328042,0.2204,1.8084,1.8084,552.9750055297501,8.713527508188717,0.2973,-23.613,0.42,0.076,0.493,false,350.403,0.908551,19.326946,10.613418491811283,96.1658,8.03473,20.393837,391.048,5.13477,18.281343,2.112494,,,0,,,,,,0.567327
SDSSJ160355.76+191718.2,240.9820833,19.28838889,,19.0,8.64,,,,,,,,,,,,d,Green2013,240.982335391185,19.2884413972778,0.006,0.006,90.0,1203191107509412864,240.98235055704,0.234,19.28834719643,0.196,1.0236,1.0236,976.9441187964048,9.949348613924261,0.3028,3.325,0.412,-21.879,0.363,false,452.792,1.21798,19.04862,9.099271386075738,138.279,6.61571,19.999496,468.58,8.08991,18.08496,1.914536,,,0,,,,,,0.877195
SDSSJ160414.93+253409.2,241.0620833,25.56922222,,20.16,,,,,,,,,,,,,d,Green2013,241.0622265366855,25.5692191150655,0.015,0.013,0.0,1315352632256371072,241.06215557586,0.3058,25.56922546394,0.4064,0.1936,0.1936,5165.289256198347,13.565473235138125,0.5213,-14.867,0.822,1.475,0.96,false,143.235,0.646344,20.298244,6.7327707648618755,66.6027,5.08631,20.792658,127.88,4.88361,19.494911,1.297747,,,0,,,,,,0.465286
SDSSJ160423.08+112419.8,241.0958333,11.4055,,19.98,8.54,,,,,,,,,,,,n,Green2013,241.0961836570348,11.4055443012589,0.016,0.012,90.0,4457484735312964864,241.09613058416,0.5416,11.40551825377,0.5479,0.5946,0.5946,1681.8028927009755,11.128875475655406,0.996,-12.083,1.041,-6.05,0.771,true,185.118,1.03369,20.019747,8.890871524344593,78.6185,8.14869,20.612577,197.437,9.17367,19.023348,1.58923,,,0,,,,,,1.246621
SDSSJ160459.85+352514.5,241.2491667,35.42069444,,19.27,8.72,,,,,,,,,,,,d,Green2013,241.2493603688909,35.4206698000018,0.009,0.007,0.0,1372076883809874688,241.24933344958,0.1994,35.42073366938,0.24,0.4435,0.4435,2254.7914317925593,11.765531879161276,0.2704,-5.095,0.436,14.834,0.552,false,350.03,1.01424,19.328102,7.562570120838725,112.399,9.60409,20.224485,370.88,5.94356,18.338837,1.885649,,,0,,,,,,0.57505
SDSSJ160548.37+174712.6,241.45125,17.78683333,,19.85,8.52,,,,,,,,,,,,u,Green2013,241.4515143679177,17.7868281238951,0.012,0.01,90.0,1199749395597421824,241.45152238493,0.4606,17.78680822403,0.3862,1.5497,1.5497,645.2861844227915,9.048761834809017,0.6766,1.773,0.768,-4.622,0.644,false,202.532,1.06489,19.92213,10.873368165190982,72.3417,5.94078,20.702917,209.794,6.31752,18.957436,1.745482,,,0,,,,,,0.906426
SDSSJ160615.82+271643.6,241.5658333,27.27877778,,20.1,8.39,,,,,,,,,,,,n,Green2013,241.565917182507,27.2788680739344,0.016,0.012,0.0,1316367515848599296,241.56589103597,0.3402,27.27856396309,0.4598,0.4047,0.4047,2470.9661477637756,11.964333978042166,0.6151,-5.397,0.788,-70.632,1.051,false,147.269,0.77804,20.26809,8.303756021957835,57.7426,4.87737,20.947649,146.068,3.90916,19.350534,1.597115,,,0,,,,,,0.421542
SDSSJ160624.24+042136.4,241.6008333,4.360111111,,18.34,7.19,,,,,,,,,,,,uG,Green2013,241.6009649173642,4.3601212446837,0.005,0.005,90.0,4413487811886994176,241.60097550682,0.1576,4.36012467469,0.1436,0.0704,0.0704,14204.545454545454,15.76213670428944,0.2099,2.452,0.336,0.797,0.309,false,820.41,1.41561,18.40329,2.6411532957105592,381.74,5.9234,18.896969,628.955,8.25751,17.765371,1.131598,,,0,,,,,,0.473858
SDSSJ160708.97+250526.4,241.7870833,25.09066667,,19.92,7.51,,,,,,,,,,,,d,Green2013,241.7873574974757,25.0907021045199,0.013,0.011,0.0,1315082289835187840,241.78729307425,0.283,25.09060049708,0.3506,0.6496,0.6496,1539.408866995074,10.936769918834406,0.5088,-13.551,0.722,-23.599,0.843,false,168.622,0.684612,20.121082,9.184312081165595,85.934,6.78588,20.515976,181.069,6.50392,19.11731,1.398666,,,0,,,,,,0.90302
SDSSJ160714.66+330145.3,241.8108333,33.02925,,20.64,,,,,,,,,,,,,nL,Green2013,241.8110829912502,33.0292493973244,0.038,0.021,0.0,1323501628326690688,241.81104912741,0.6412,33.02924502751,0.7978,-0.2871,0.2871,3483.1069313827934,12.709834037517467,0.9014,-6.594,1.367,-1.015,2.424,false,92.3648,0.818815,20.7746,8.064765962482532,60.7143,8.37275,20.893162,82.1561,6.7198,19.97532,0.917841,,,0,,,,,,0.753624
SDSSJ160729.84+521905.2,241.8741667,52.31811111,,17.45,7.16,,,,,,,,,,,,uG,Green2013,241.8743886843803,52.3181299759468,0.004,0.003,0.0,1427930425233322240,241.87437094927,0.0916,52.31812254987,0.102,0.0149,0.0149,67114.09395973154,19.13406865793863,0.0986,-2.518,0.181,-1.725,0.234,false,1900.28,2.65388,17.491323,-1.6427456579386295,960.573,15.7164,17.895061,1393.5,13.4548,16.90165,0.993412,,,0,,,,,,0.493197
SDSSJ160741.97+400107.9,241.9245833,40.01886111,,18.68,8.38,,,,,,,,,,,,n,Green2013,241.9248924521452,40.018859659909,0.006,0.004,0.0,1379925683141330560,241.92480154483,0.1433,40.01873289672,0.162,0.6905,0.6905,1448.225923244026,10.804181585426749,0.1748,-16.17,0.281,-29.442,0.367,false,735.687,1.60683,18.521633,7.717451414573253,,,,,,,,,,0,,,,,,0.852348
SDSSJ160807.23+304348.6,242.03,30.73016667,,19.93,8.01,,,,,,,,,,,,d,Green2013,242.0301250116454,30.7301871158514,0.015,0.011,90.0,1321866139139867520,242.03008823243,0.3744,30.73013069515,0.3472,0.315,0.315,3174.6031746031745,12.508447231052,0.4704,-7.343,0.946,-13.104,0.739,false,175.357,0.822066,20.07856,7.570112768948,72.0233,7.25611,20.707706,148.485,5.47007,19.332714,1.374992,,,0,,,,,,0.393789
SDSSJ160815.65+525632.6,242.065,52.94238889,,18.49,8.36,,,,,,,,,,,,d,Green2013,242.0651600362333,52.9420189020025,0.006,0.005,0.0,1428032714174928384,242.06467430818,0.1632,52.94205981959,0.1798,0.9373,0.9373,1066.894270777766,10.14060691486867,0.1707,-67.984,0.347,9.503,0.374,false,697.116,1.80578,18.580103,8.439496085131331,270.518,7.99418,19.270899,661.017,9.97542,17.71139,1.559509,,,0,,,,,,1.376462
SDSSJ160830.40+122024.1,242.1266667,12.34002778,,19.01,8.34,,,,,,,,,,,,d,Green2013,242.1266569194015,12.3400351063117,0.006,0.005,90.0,4458013016289589248,242.12667026951,0.2268,12.34003381529,0.1837,0.4988,0.4988,2004.8115477145147,11.510367775967474,0.335,3.029,0.411,-0.3,0.323,false,428.768,1.02222,19.10781,7.597442224032527,148.032,7.92822,19.9255,424.978,7.86513,18.191004,1.734497,,,0,,,,,,0.043345
SDSSJ160947.32+094213.2,242.4470833,9.703666667,,18.77,8.24,,,,,,,,,,,,d,Green2013,242.4471866075158,9.7036796454307,0.006,0.004,90.0,4453302433598893568,242.44710311724,0.1985,9.70365502189,0.1474,0.8512,0.8512,1174.812030075188,10.349841925245135,0.2827,-19.114,0.383,-5.719,0.278,false,532.339,1.07528,18.872896,8.523054074754866,201.201,6.31033,19.592312,501.206,6.23018,18.011879,1.580433,,,0,,,,,,0.369552
SDSSJ161003.18+181128.0,242.5129167,18.19111111,,19.09,7.13,,,,,,,,,,,,u,Green2013,242.5132277298159,18.1911286264721,0.007,0.007,90.0,1199869070565007360,242.51320464615,0.2556,18.19110733044,0.2484,0.1984,0.1984,5040.322580645162,13.512291660909202,0.3874,-5.093,0.438,-4.946,0.431,false,394.626,1.24238,19.1979,5.685608339090798,189.609,4.59758,19.656742,326.873,7.53077,18.475973,1.180769,,,0,,,,,,1.065612
SDSSJ161010.45+060119.1,242.5433333,6.021972222,,16.88,7.12,,,,,,,,,,,,dG,Green2013,242.5435286685909,6.0219822452959,0.002,0.001,90.0,4449803070342533888,242.54350030915,0.0571,6.02196489907,0.0393,0.0119,0.0119,84033.61344537814,19.622265193037343,0.091,-6.55,0.114,-4.029,0.068,false,3200.67,1.96053,16.925264,-2.6970011930373445,1520.65,6.98038,17.396317,2395.66,7.15682,16.313354,1.082962,,,0,5028.75,,,,,0.700376
SDSSJ161100.18+334641.8,242.7504167,33.77827778,,20.67,9.43,,,,,,,,,,,,n,Green2013,242.7507456586416,33.7783469113088,0.054,0.025,0.0,1323646149680197888,242.7506829624,0.6439,33.77834630125,0.7684,-1.2892,1.2892,775.6748371082842,9.448398515798516,1.1861,-12.104,1.626,-0.142,3.465,false,94.8794,0.796337,20.745436,11.297037484201486,41.0946,8.29202,21.316925,97.8306,5.49557,19.785732,1.531193,,,0,,,,,,1.015318
SDSSJ161133.21+341907.9,242.8883333,34.31886111,,20.16,8.36,,,,,,,,,,,,n,Green2013,242.8883487886598,34.3189079018766,0.017,0.014,0.0,1323698956304204672,242.88834206355,0.4282,34.31888416733,0.4772,0.6081,0.6081,1644.46637066272,11.080124982936642,0.5518,-1.29,0.925,-5.513,1.076,false,144.779,0.905713,20.286598,9.20647301706336,59.2817,4.88199,20.919086,142.395,6.20621,19.378185,1.540901,,,0,,,,,,0.174632
SDSSJ161201.18+222427.0,243.0045833,22.4075,,18.98,8.14,,,,,,,,,,,,d,Green2013,243.0049396294367,22.4075248686087,0.006,0.005,0.0,1205722183277256960,243.00484315143,0.1715,22.40751322739,0.1903,0.0064,0.0064,156250.0,20.969100130080562,0.2556,-20.716,0.333,-2.704,0.379,false,447.353,0.96293,19.061739,-1.907361130080563,163.238,4.27666,19.819338,415.422,3.16529,18.215696,1.603642,,,0,,,,,,1.189305
SDSSJ161226.02+281715.9,243.1083333,28.28775,,19.3,8.05,,,,,,,,,,,,d,Green2013,243.1084354743293,28.2877999127001,0.009,0.007,0.0,1316161563577552128,243.10840119995,0.194,28.28762325931,0.2477,0.4989,0.4989,2004.4097013429543,11.509932480304094,0.3227,-7.01,0.452,-41.029,0.566,false,329.254,0.962389,19.394537,7.884604519695905,131.677,6.68173,20.052612,299.423,5.27481,18.571209,1.481403,,,0,,,,,,0.370404
SDSSJ161350.92+092644.3,243.4620833,9.445638889,,20.54,7.51,,,,,,,,,,,,n,Green2013,243.462166541334,9.4456754211898,0.025,0.018,90.0,4453151078951886208,243.46212854196,0.8049,9.44562724319,0.6506,-0.4593,0.4593,2177.2262138036144,11.689517772910381,1.1201,-8.706,1.6,-11.19,1.157,false,99.9944,0.976271,20.688427,8.99890922708962,55.9308,6.99951,20.98226,89.6641,7.31782,19.880375,1.101885,,,0,,,,,,0.323542
SDSSJ161352.07+181952.5,243.4666667,18.33125,,19.17,7.42,,,,,,,,,,,,u,Green2013,243.4669527657811,18.3312653116499,0.009,0.008,90.0,1200587189097076352,243.46696092385,0.2911,18.33125972168,0.2746,0.518,0.518,1930.5019305019305,11.428351201273834,0.4057,1.799,0.559,-1.298,0.514,false,355.619,1.44305,19.310904,7.8825527987261665,150.089,6.12409,19.910519,313.178,6.81757,18.522442,1.388077,,,0,,,,,,0.97913
SDSSJ161407.34+073955.1,243.5304167,7.665305556,,19.44,8.38,,,,,,,,,,,,d,Green2013,243.5305518034972,7.6653516194045,0.009,0.006,90.0,4450583135185398144,243.53061321689,0.3226,7.66519775469,0.1968,0.4783,0.4783,2090.7380305247752,11.601498095640178,0.4177,14.136,0.594,-35.736,0.367,false,300.107,1.05106,19.495174,7.893675904359821,103.559,4.62568,20.313423,306.881,7.10491,18.544495,1.768929,,,0,,,,,,0.509753
SDSSJ161421.99+151604.9,243.59125,15.26802778,,20.32,8.53,,,,,,,,,,,,d,Green2013,243.5917050512246,15.2680598631143,0.017,0.014,90.0,4464682314523860096,243.59165980072,0.5851,15.26804121312,0.4454,1.9641,1.9641,509.139045873428,8.534182021791706,0.7847,-10.139,1.101,-4.332,0.903,false,123.993,0.920011,20.454874,11.920691978208295,41.4068,5.22805,21.30871,129.535,5.21857,19.480953,1.827757,,,0,,,,,,1.584579
SDSSJ161447.16+050620.9,243.69625,5.105805556,,20.14,7.41,,,,,,,,,,,,d,Green2013,243.6965071310283,5.1058201074518,0.019,0.01,90.0,4437441737850509184,243.69649232741,0.5707,5.10582377297,0.3698,0.3301,0.3301,3029.385034837928,12.406772378348442,0.6773,-3.425,1.239,0.851,0.629,false,142.369,0.666301,20.304827,7.898054621651557,69.549,4.43688,20.74566,122.29,3.85823,19.543442,1.202219,,,0,,,,,,0.923486
SDSSJ161454.34+145314.7,243.72625,14.88741667,,17.6,9.44,,,,,,,,,,,,d,Green2013,243.7264166832849,14.8876150268288,0.005,0.004,90.0,4464652765148795136,243.72637073382,0.1705,14.88696311773,0.1493,4.5968,4.5968,217.542638357118,6.68772195676064,0.2472,-10.314,0.332,-151.411,0.28,false,1779.27,1.8347,17.562761,10.875039043239358,483.295,8.14366,18.640858,1968.97,6.50896,16.52632,2.114538,,,0,,,,,,0.919902
SDSSJ161510.91+444452.5,243.7954167,44.74791667,,16.75,7.36,,,,,,,,,,,,u,Green2013,243.7954466472216,44.7479353486114,0.002,0.002,0.0,1385718696374406528,243.79544569098,0.0534,44.74793439523,0.0593,0.0536,0.0536,18656.716417910447,16.35417605153615,0.068,-0.158,0.106,-0.221,0.115,false,3468.47,2.69727,16.83802,0.4838439484638499,1548.84,15.3219,17.376371,2771.84,12.5664,16.154999,1.221373,,,0,4933.0,0.0223,0.0093,,,0.101903
SDSSJ161517.52+341835.2,243.8229167,34.30977778,,19.86,8.57,,,,,,,,,,,,d,Green2013,243.8230396657302,34.3098385313681,0.015,0.009,0.0,1328929955888125184,243.82304131522,0.2563,34.30962239452,0.3689,0.4599,0.4599,2174.385736029572,11.68668295212981,0.3864,0.316,0.565,-50.2,0.989,false,199.465,1.00517,19.9387,8.25201704787019,67.0773,5.20501,20.784948,199.413,5.14224,19.012535,1.772413,,,0,,,,,,0.426067
SDSSJ161609.27+162804.3,244.0383333,16.46786111,,17.88,7.25,,,,,,,,,,,,uG,Green2013,244.0386527099096,16.4678645875706,0.003,0.003,90.0,1198664521217974656,244.03863052567,0.0986,16.46785535298,0.1188,0.5578,0.5578,1792.7572606669057,11.267607450349846,0.1985,-4.941,0.187,-2.145,0.182,false,1229.59,1.78613,17.963966,6.696358549650153,537.443,12.6602,18.525557,956.17,6.69027,17.310583,1.214973,,,0,,,,,,1.102778
