name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin
J064808.19+352846.9,102.03416,35.479702,15.54,14.6,14.25,,,,,,,,,,,,,Lamost_DR2
J064816.98+213402.9,102.07076,21.567473,14.41,13.65,13.46,,,,,,,,,,,,,Lamost_DR2
J064822.10+310938.6,102.09211,31.160723,16.63,15.64,15.31,,,,,,,,,,,,,Lamost_DR2
J064823.38+372856.4,102.09742,37.482361,17.29,16.1,14.85,,,,,,,,,,,,,Lamost_DR2
J064838.69+234522.6,102.16124,23.75629,15.17,14.31,13.98,,,,,,,,,,,,,Lamost_DR2
J064839.41+051002.6,102.16422,5.167415,14.34,12.86,11.88,,,,,,,,,,,,,Lamost_DR2
J064842.45+330348.5,102.17689,33.063486,18.34,17.56,17.28,,,,,,,,,,,,,Lamost_DR2
J064842.74+020218.6,102.178102,2.038504,14.3,12.76,11.52,,,,,,,,,,,,,Lamost_DR2
J064857.70+251644.4,102.24042,25.279016,16.88,15.99,15.67,,,,,,,,,,,,,Lamost_DR2
J064857.99+285421.3,102.24166,28.905921,16.79,16.03,15.55,,,,,,,,,,,,,Lamost_DR2
J064902.16+215303.2,102.25901,21.884223,14.67,13.43,12.64,,,,,,,,,,,,,Lamost_DR2
J064906.58+065242.1,102.27743,6.878377,14.95,13.76,13.2,,,,,,,,,,,,,Lamost_DR2
J064911.08+613318.2,102.29617,61.555065,13.42,12.37,11.84,,,,,,,,,,,,,Lamost_DR2
J064923.67+040429.0,102.348631,4.074727,14.07,12.34,10.74,,,,,,,,,,,,,Lamost_DR2
J064956.47+400557.0,102.48532,40.099171,13.16,12.24,11.85,,,,,,,,,,,,,Lamost_DR2
J064956.50+073733.5,102.48542,7.625974,12.94,11.88,11.38,,,,,,,,,,,,,Lamost_DR2
J065002.09+273052.5,102.50873,27.514597,14.6,13.81,13.57,,,,,,,,,,,,,Lamost_DR2
J065017.36+045440.0,102.572334,4.911136,15.45,13.44,11.68,,,,,,,,,,,,,Lamost_DR2
J065019.78+084349.1,102.58244,8.730314,13.55,12.19,11.56,,,,,,,,,,,,,Lamost_DR2
J065022.41+535145.9,102.593388,53.862761,13.39,12.94,12.68,,,,,,,,,,,,,Lamost_DR2
J065022.74+353345.1,102.594769,35.562545,14.04,13.01,12.56,,,,,,,,,,,,,Lamost_DR2
J065024.47+155504.7,102.601972,15.917975,15.28,14.42,14.09,,,,,,,,,,,,,Lamost_DR2
J065026.24+110942.8,102.60934,11.161909,14.56,13.51,13.26,,,,,,,,,,,,,Lamost_DR2
J065027.18+070342.6,102.61328,7.061837,14.67,13.73,13.39,,,,,,,,,,,,,Lamost_DR2
J065032.33+140207.7,102.63471,14.035485,16.8,15.86,15.52,,,,,,,,,,,,,Lamost_DR2
J065103.56+235414.1,102.76485,23.903934,13.4,12.64,12.31,,,,,,,,,,,,,Lamost_DR2
J065104.92+144143.6,102.77051,14.695445,15.82,14.87,14.47,,,,,,,,,,,,,Lamost_DR2
J065110.82+270517.1,102.79512,27.088105,15.22,14.26,13.87,,,,,,,,,,,,,Lamost_DR2
J065113.30+022208.5,102.805445,2.369053,14.25,12.97,11.16,,,,,,,,,,,,,Lamost_DR2
J065134.08+265812.6,102.89204,26.970176,16.56,15.81,15.5,,,,,,,,,,,,,Lamost_DR2
J065136.60+253337.8,102.90253,25.560516,15.92,15.29,15.05,,,,,,,,,,,,,Lamost_DR2
J065136.93+131349.9,102.9039,13.230552,13.87,12.97,12.43,,,,,,,,,,,,,Lamost_DR2
J065155.47+051108.6,102.98113,5.185731,13.48,11.72,10.12,,,,,,,,,,,,,Lamost_DR2
J065204.70+253804.5,103.01962,25.63459,12.67,11.75,11.33,,,,,,,,,,,,,Lamost_DR2
J065204.90+323434.4,103.02045,32.57624,15.11,14.4,14.18,,,,,,,,,,,,,Lamost_DR2
J065210.22+185825.6,103.042608,18.973787,14.44,13.59,13.4,,,,,,,,,,,,,Lamost_DR2
J065216.09+112606.5,103.06706,11.435163,14.63,13.74,13.34,,,,,,,,,,,,,Lamost_DR2
J065235.58+263349.3,103.148283,26.563706,15.02,12.72,11.68,,,,,,,,,,,,,Lamost_DR2
J065308.98+071833.0,103.28744,7.309194,12.7,11.45,10.87,,,,,,,,,,,,,Lamost_DR2
J065314.96+110720.4,103.31237,11.122343,13.27,12.31,11.91,,,,,,,,,,,,,Lamost_DR2
J065319.60+575229.5,103.33167,57.874882,12.22,11.39,11.05,,,,,,,,,,,,,Lamost_DR2
J065341.90+254808.9,103.42459,25.80248,15.37,14.59,14.34,,,,,,,,,,,,,Lamost_DR2
J065352.42+211022.4,103.468442,21.172913,14.65,13.68,13.33,,,,,,,,,,,,,Lamost_DR2
J065356.91+092110.6,103.487166,9.352947,14.6,13.32,11.78,,,,,,,,,,,,,Lamost_DR2
J065405.55+150900.4,103.52316,15.150117,13.75,13.3,12.85,,,,,,,,,,,,,Lamost_DR2
J065406.07+141936.0,103.52533,14.326691,12.98,12.12,11.16,,,,,,,,,,,,,Lamost_DR2
J065414.23+394250.8,103.55931,39.714116,13.95,13.23,12.89,,,,,,,,,,,,,Lamost_DR2
J065415.12+162147.4,103.56301,16.363183,15.09,13.92,13.44,,,,,,,,,,,,,Lamost_DR2
J065418.65+284256.6,103.577725,28.715744,12.86,12.08,11.73,,,,,,,,,,,,,Lamost_DR2
J065432.24+372835.7,103.63434,37.476603,15.67,14.79,14.48,,,,,,,,,,,,,Lamost_DR2
J065435.31+114301.6,103.64714,11.717132,14.53,13.3,12.66,,,,,,,,,,,,,Lamost_DR2
J065512.66+263444.1,103.80277,26.578931,15.07,14.35,14.09,,,,,,,,,,,,,Lamost_DR2
J065516.45+342037.0,103.81856,34.343637,14.5,13.43,12.77,,,,,,,,,,,,,Lamost_DR2
J065541.18+165424.0,103.92161,16.906682,18.94,17.45,16.88,,,,,,,,,,,,,Lamost_DR2
J065557.06+085726.3,103.987782,8.957307,14.11,13.26,11.47,,,,,,,,,,,,,Lamost_DR2
J065606.72+154434.4,104.02804,15.742893,13.71,13.17,12.8,,,,,,,,,,,,,Lamost_DR2
J065609.25+104247.7,104.03857,10.713269,13.87,13.15,12.82,,,,,,,,,,,,,Lamost_DR2
J065631.24+170643.5,104.1302,17.112094,13.64,12.97,12.5,,,,,,,,,,,,,Lamost_DR2
J065636.30+062934.9,104.15125,6.493053,13.5,12.66,12.35,,,,,,,,,,,,,Lamost_DR2
J065643.34+442421.4,104.18062,44.405946,15.72,15.02,14.75,,,,,,,,,,,,,Lamost_DR2
J065655.40+213836.4,104.23087,21.643459,12.64,11.87,11.54,,,,,,,,,,,,,Lamost_DR2
J065706.24+440635.3,104.276,44.109825,12.55,11.69,11.31,,,,,,,,,,,,,Lamost_DR2
J065708.34+150549.4,104.28478,15.097073,13.48,12.78,12.37,,,,,,,,,,,,,Lamost_DR2
J065710.52+284226.7,104.29386,28.707436,15.37,14.36,13.95,,,,,,,,,,,,,Lamost_DR2
J065837.12+405358.8,104.65467,40.899671,13.74,13.2,12.75,,,,,,,,,,,,,Lamost_DR2
J065846.29+101534.7,104.69288,10.259656,12.79,11.92,11.51,,,,,,,,,,,,,Lamost_DR2
J065859.55+135852.6,104.74816,13.9813,13.75,13.35,13.04,,,,,,,,,,,,,Lamost_DR2
J065931.99+160833.7,104.88332,16.142706,16.39,15.62,15.33,,,,,,,,,,,,,Lamost_DR2
J065952.51+044534.5,104.9688,4.759594,13.21,12.43,12.15,,,,,,,,,,,,,Lamost_DR2
J065954.92+045650.2,104.97887,4.947293,13.59,12.84,12.36,,,,,,,,,,,,,Lamost_DR2
J070000.57+102616.7,105.00239,10.437998,13.73,13.02,12.73,,,,,,,,,,,,,Lamost_DR2
J070008.37+245528.9,105.03488,24.92471,14.09,13.14,13.05,,,,,,,,,,,,,Lamost_DR2
J070009.39-002124.8,105.039148,-0.356916,14.85,13.3,12.68,,,,,,,,,,,,,Lamost_DR2
J070014.05+201302.1,105.05856,20.217258,13.82,13.29,12.89,,,,,,,,,,,,,Lamost_DR2
J070015.68+223008.4,105.06536,22.502346,13.19,12.31,11.93,,,,,,,,,,,,,Lamost_DR2
J070017.11+200121.1,105.07132,20.022543,17.77,17.07,16.83,,,,,,,,,,,,,Lamost_DR2
J070022.11+390413.8,105.09214,39.070521,14.54,13.33,12.97,,,,,,,,,,,,,Lamost_DR2
J070028.47+505553.4,105.118639,50.931514,13.7,13.06,12.61,,,,,,,,,,,,,Lamost_DR2
J070048.83+274221.3,105.20347,27.705921,13.09,12.04,11.6,,,,,,,,,,,,,Lamost_DR2
J070118.95+124634.5,105.32899,12.776264,13.35,12.36,11.93,,,,,,,,,,,,,Lamost_DR2
J070148.92+395951.2,105.45387,39.997573,18.86,14.65,13.59,,,,,,,,,,,,,Lamost_DR2
J070213.82+084941.7,105.557604,8.828266,14.27,12.88,11.09,,,,,,,,,,,,,Lamost_DR2
J070232.02+025703.7,105.633432,2.951043,13.14,12.16,11.81,,,,,,,,,,,,,Lamost_DR2
J070240.97+143329.3,105.67072,14.558158,15.19,14.41,14.14,,,,,,,,,,,,,Lamost_DR2
J070302.18+281105.5,105.7591,28.184866,13.49,12.93,12.49,,,,,,,,,,,,,Lamost_DR2
J070310.86+135834.3,105.79529,13.976215,13.34,12.56,12.2,,,,,,,,,,,,,Lamost_DR2
J070345.05+380202.0,105.93771,38.033913,13.38,12.8,12.39,,,,,,,,,,,,,Lamost_DR2
J070424.29+145103.8,106.10124,14.851061,13.54,13.04,12.74,,,,,,,,,,,,,Lamost_DR2
J070437.24+235705.8,106.15519,23.951612,13.44,13.02,12.7,,,,,,,,,,,,,Lamost_DR2
J070444.16+391539.2,106.184,39.260898,18.7,17.58,17.07,,,,,,,,,,,,,Lamost_DR2
J070457.72+160609.8,106.24051,16.102727,12.55,11.58,11.14,,,,,,,,,,,,,Lamost_DR2
J070500.11+461228.9,106.25049,46.208052,14.4,13.64,13.37,,,,,,,,,,,,,Lamost_DR2
J070521.18+155112.6,106.33827,15.853525,13.24,12.81,12.38,,,,,,,,,,,,,Lamost_DR2
J070527.64+363834.9,106.36517,36.643041,15.68,14.75,14.4,,,,,,,,,,,,,Lamost_DR2
J070549.86+364234.8,106.45776,36.70969,13.44,12.49,12.05,,,,,,,,,,,,,Lamost_DR2
J070557.21+242807.3,106.48841,24.468712,13.39,12.83,12.47,,,,,,,,,,,,,Lamost_DR2
J070607.80+401201.0,106.5325,40.200278,14.1,12.17,12.27,,,,,,,,,,,,,Lamost_DR2
J070631.99+303833.6,106.6333,30.642669,13.98,13.1,12.87,,,,,,,,,,,,,Lamost_DR2
J070652.09+144430.6,106.71708,14.741842,15.39,14.45,14.11,,,,,,,,,,,,,Lamost_DR2
J070710.22+162319.1,106.79262,16.388647,14.65,13.85,13.57,,,,,,,,,,,,,Lamost_DR2
J070714.79+112140.3,106.81165,11.361211,17.94,14.73,13.3,,,,,,,,,,,,,Lamost_DR2
J070804.99+265610.3,107.0208,26.936209,12.72,11.79,11.34,,,,,,,,,,,,,Lamost_DR2
J070816.77+125028.4,107.06989,12.841232,11.65,10.85,10.51,,,,,,,,,,,,,Lamost_DR2
J070838.45+414551.3,107.16024,41.764272,15.11,14.47,14.22,,,,,,,,,,,,,Lamost_DR2
J070840.11+115720.7,107.16713,11.955772,13.12,12.92,13.25,,,,,,,,,,,,,Lamost_DR2
J070850.09+235129.2,107.20874,23.858137,12.48,11.66,11.32,,,,,,,,,,,,,Lamost_DR2
J070852.45+054758.3,107.218544,5.799528,14.45,13.4,11.73,,,,,,,,,,,,,Lamost_DR2
J070945.36+280055.8,107.43901,28.015526,18.76,17.15,16.25,,,,,,,,,,,,,Lamost_DR2
J070947.94+000638.1,107.449759,0.110607,13.9,12.65,11.63,,,,,,,,,,,,,Lamost_DR2
J071030.82+063933.5,107.628451,6.659318,12.43,11.68,11.34,,,,,,,,,,,,,Lamost_DR2
J071039.79+153115.4,107.66582,15.52097,20.82,15.86,14,,,,,,,,,,,,,Lamost_DR2
J071042.73+072112.6,107.678068,7.353518,12.88,12.14,11.83,,,,,,,,,,,,,Lamost_DR2
J071056.28+223518.2,107.73454,22.588403,15.93,15.13,14.88,,,,,,,,,,,,,Lamost_DR2
J071057.46+475818.1,107.739458,47.971717,14.82,12.87,12.42,,,,,,,,,,,,,Lamost_DR2
J071103.88+161206.7,107.76618,16.201864,16.44,15.33,14.83,,,,,,,,,,,,,Lamost_DR2
J071105.45+175055.9,107.77274,17.848873,16.16,15.24,14.85,,,,,,,,,,,,,Lamost_DR2
J071212.42+230631.9,108.05177,23.108868,13.19,12.14,11.68,,,,,,,,,,,,,Lamost_DR2
J071230.82+322409.6,108.12843,32.402668,15.83,15.16,14.93,,,,,,,,,,,,,Lamost_DR2
J071314.17+273548.7,108.30908,27.596879,14.6,13.31,13.24,,,,,,,,,,,,,Lamost_DR2
J071411.40+240203.1,108.54751,24.0342,15.13,14.16,13.83,,,,,,,,,,,,,Lamost_DR2
J071413.98+084945.7,108.558264,8.829367,13.19,12.13,11.63,,,,,,,,,,,,,Lamost_DR2
J071426.04+190134.0,108.608509,19.026134,13.74,13.2,12.7,,,,,,,,,,,,,Lamost_DR2
J071438.05+403224.8,108.65855,40.540226,15.21,14.61,14.4,,,,,,,,,,,,,Lamost_DR2
J071500.90+124756.4,108.75377,12.799016,13.62,12.77,12.31,,,,,,,,,,,,,Lamost_DR2
J071515.94+163126.3,108.81643,16.523996,18.45,16.95,16.55,,,,,,,,,,,,,Lamost_DR2
J071534.95+285733.8,108.89565,28.959404,14.89,14.1,13.81,,,,,,,,,,,,,Lamost_DR2
J071543.19-005117.2,108.929978,-0.854795,13.16,12.25,11.85,,,,,,,,,,,,,Lamost_DR2
J071620.22+200513.3,109.08425,20.087054,16.81,16.03,15.75,,,,,,,,,,,,,Lamost_DR2
J071624.76+125611.1,109.10319,12.936427,12.82,11.91,11.51,,,,,,,,,,,,,Lamost_DR2
J071637.99+151421.9,109.15831,15.239434,14.96,14.09,13.78,,,,,,,,,,,,,Lamost_DR2
J071643.97+122048.1,109.18321,12.346719,15.82,15.05,14.78,,,,,,,,,,,,,Lamost_DR2
J071658.90+121526.3,109.24545,12.257325,15.47,14.54,14.24,,,,,,,,,,,,,Lamost_DR2
J071659.83+101628.7,109.24933,10.274656,13.05,12.02,11.53,,,,,,,,,,,,,Lamost_DR2
J071717.26+362440.0,109.32193,36.411137,13.87,12.94,12.59,,,,,,,,,,,,,Lamost_DR2
J071736.24+501041.5,109.40103,50.178219,15.57,13.9,13.07,,,,,,,,,,,,,Lamost_DR2
J071749.42+280937.5,109.45594,28.160441,14.38,14.03,13.26,,,,,,,,,,,,,Lamost_DR2
J071814.27+241012.4,109.55946,24.17012,13.81,13.04,12.76,,,,,,,,,,,,,Lamost_DR2
J071819.36+321600.9,109.58067,32.266921,15.99,15.12,14.8,,,,,,,,,,,,,Lamost_DR2
J071821.19+234036.2,109.58831,23.676732,12.35,11.63,11.39,,,,,,,,,,,,,Lamost_DR2
J071825.59+111722.2,109.60666,11.289524,15.38,14.31,13.92,,,,,,,,,,,,,Lamost_DR2
J071851.60+465518.6,109.71501,46.921855,15.83,15.15,14.9,,,,,,,,,,,,,Lamost_DR2
J071934.91+441333.8,109.895473,44.226069,14.19,13.25,13.31,,,,,,,,,,,,,Lamost_DR2
J071949.28-025311.0,109.955358,-2.886391,16.11,13.58,12.4,,,,,,,,,,,,,Lamost_DR2
J071956.58+361146.8,109.98576,36.196334,14.41,13.63,13.36,,,,,,,,,,,,,Lamost_DR2
J072104.37+094838.3,110.26821,9.810646,14.09,13.04,12.07,,,,,,,,,,,,,Lamost_DR2
J072119.88-001904.8,110.33286,-0.318007,14.32,13.43,13.03,,,,,,,,,,,,,Lamost_DR2
J072125.69+301345.7,110.357069,30.22937,12.28,11.55,11.27,,,,,,,,,,,,,Lamost_DR2
J072132.48+064733.3,110.38536,6.792607,14.56,12.35,12.39,,,,,,,,,,,,,Lamost_DR2
J072223.45+080708.1,110.597719,8.118936,12.85,14.41,12.18,,,,,,,,,,,,,Lamost_DR2
J072252.40+301517.9,110.718341,30.254994,12.89,12.18,11.9,,,,,,,,,,,,,Lamost_DR2
J072252.78+020437.5,110.719945,2.077108,12.09,11.03,10.59,,,,,,,,,,,,,Lamost_DR2
J072311.20-014256.7,110.79668,-1.715758,14.52,13.88,13.66,,,,,,,,,,,,,Lamost_DR2
J072313.71+012726.1,110.807128,1.457268,14.48,13.67,13.46,,,,,,,,,,,,,Lamost_DR2
J072326.56+050151.7,110.860708,5.031054,13.48,12.76,12.44,,,,,,,,,,,,,Lamost_DR2
J072440.59+122204.8,111.16914,12.368022,14.86,13.52,13.05,,,,,,,,,,,,,Lamost_DR2
J072455.13+031413.2,111.229713,3.237004,14.48,13.78,13.62,,,,,,,,,,,,,Lamost_DR2
J072512.51+064023.8,111.302139,6.673305,14.56,13.89,13.65,,,,,,,,,,,,,Lamost_DR2
J072530.61+074603.2,111.37756,7.76756,14.4,14.11,12.66,,,,,,,,,,,,,Lamost_DR2
J072617.89+164022.1,111.574582,16.672833,14.54,13.8,13.95,,,,,,,,,,,,,Lamost_DR2
J072659.91+003017.3,111.74966,0.504811,14.47,13.62,13.46,,,,,,,,,,,,,Lamost_DR2
J072701.61+200754.0,111.756722,20.131677,14.34,13.74,13.54,,,,,,,,,,,,,Lamost_DR2
J072720.09-024249.8,111.83372,-2.713838,13.67,12.96,12.43,,,,,,,,,,,,,Lamost_DR2
J072725.53+202921.7,111.85641,20.489366,16.6,15.88,15.64,,,,,,,,,,,,,Lamost_DR2
J072732.47+263824.4,111.88533,26.640125,15.87,15.04,14.74,,,,,,,,,,,,,Lamost_DR2
J072741.94+294401.6,111.92478,29.733801,12.88,12.16,11.85,,,,,,,,,,,,,Lamost_DR2
J072754.30-003938.5,111.97629,-0.660716,14.02,13.33,13.19,,,,,,,,,,,,,Lamost_DR2
J072811.81-005005.9,112.04922,-0.834999,12.03,11.07,10.68,,,,,,,,,,,,,Lamost_DR2
J072846.59+152623.4,112.19413,15.439845,14.81,14.07,13.81,,,,,,,,,,,,,Lamost_DR2
J072857.77+161043.4,112.24074,16.178725,16.97,16.35,16.13,,,,,,,,,,,,,Lamost_DR2
J072930.35+075109.6,112.37647,7.852694,13.65,12.87,12.62,,,,,,,,,,,,,Lamost_DR2
J073015.69+075814.2,112.56539,7.970628,13.51,12.45,11.83,,,,,,,,,,,,,Lamost_DR2
J073017.79+190355.4,112.57415,19.065408,18.05,16.98,16.62,,,,,,,,,,,,,Lamost_DR2
J073101.21+350721.3,112.75505,35.122593,15.48,14.74,14.47,,,,,,,,,,,,,Lamost_DR2
J073105.71+074438.7,112.77381,7.744111,13.42,12.78,12.53,,,,,,,,,,,,,Lamost_DR2
J073114.12+232050.4,112.80884,23.347355,15.55,14.38,13.96,,,,,,,,,,,,,Lamost_DR2
J073130.11-025746.8,112.875465,-2.963015,12.9366,11.8672,9.9199,,,,,,,,,,,,,Lamost_DR2
J073133.81+420016.0,112.89091,42.00447,16.39,15.54,15.24,,,,,,,,,,,,,Lamost_DR2
J073209.04+325929.3,113.03768,32.991499,15.63,14.75,14.4,,,,,,,,,,,,,Lamost_DR2
J073213.29+353828.7,113.05538,35.641323,15.56,14.74,14.44,,,,,,,,,,,,,Lamost_DR2
J073215.75-032554.0,113.065632,-3.431686,14.97,13.01,12.65,,,,,,,,,,,,,Lamost_DR2
J073232.76+264715.2,113.1365,26.787556,15.81,13.79,12.96,,,,,,,,,,,,,Lamost_DR2
J073253.90+291309.7,113.22462,29.219363,15.25,14.67,14.44,,,,,,,,,,,,,Lamost_DR2
J073304.26+112300.4,113.26775,11.383449,12.55,11.99,11.76,,,,,,,,,,,,,Lamost_DR2
J073320.78+092633.6,113.3366,9.442688,13.88,13.38,12.87,,,,,,,,,,,,,Lamost_DR2
J073333.03+362253.5,113.38766,36.381551,15.88,15.27,15.06,,,,,,,,,,,,,Lamost_DR2
J073352.50+050321.6,113.468762,5.056026,15.7,15.09,14.86,,,,,,,,,,,,,Lamost_DR2
J073406.93+351345.5,113.52888,35.229328,12.88,12.28,12.02,,,,,,,,,,,,,Lamost_DR2
J073409.33+115356.7,113.53888,11.899096,12.56,11.7,11.32,,,,,,,,,,,,,Lamost_DR2
J073415.29-003003.6,113.56372,-0.501025,13.35,12.43,11.97,,,,,,,,,,,,,Lamost_DR2
J073420.45+001755.6,113.58523,0.298789,13.31,12.25,11.73,,,,,,,,,,,,,Lamost_DR2
J073423.92+271911.5,113.59968,27.319864,13.77,12.82,12.45,,,,,,,,,,,,,Lamost_DR2
J073442.14-000410.1,113.6756,-0.069484,14.16,13.5,13.09,,,,,,,,,,,,,Lamost_DR2
J073500.03+222214.3,113.75016,22.370649,15.01,14.29,14.05,,,,,,,,,,,,,Lamost_DR2
J073548.58+531829.0,113.952423,53.308068,13.28,12.77,12.39,,,,,,,,,,,,,Lamost_DR2
J073557.97+032714.9,113.99079,3.454161,10.67,9.92,9.66,,,,,,,,,,,,,Lamost_DR2
J073616.08+203712.7,114.067,20.620195,12.73,12.03,11.77,,,,,,,,,,,,,Lamost_DR2
J073617.37+134743.6,114.072407,13.79545,13.74,12.15,11.2,,,,,,,,,,,,,Lamost_DR2
J073640.84+071932.1,114.170177,7.325607,12.33,11.8,11.63,,,,,,,,,,,,,Lamost_DR2
J073807.11+184357.9,114.52963,18.732773,12.98,12.56,12.01,,,,,,,,,,,,,Lamost_DR2
J073816.02+254006.2,114.56676,25.668415,13.22,12.49,12.18,,,,,,,,,,,,,Lamost_DR2
J073834.56+122154.3,114.64404,12.365098,15.68,15.03,14.8,,,,,,,,,,,,,Lamost_DR2
J073842.25+213102.0,114.67608,21.517235,12.42,11.97,12.54,,,,,,,,,,,,,Lamost_DR2
J073900.58+305143.5,114.75242,30.862107,16.49,15.77,15.53,,,,,,,,,,,,,Lamost_DR2
J073902.34+290211.1,114.75976,29.03644,14.59,13.75,13.36,,,,,,,,,,,,,Lamost_DR2
J073942.74+342835.0,114.9281,34.476415,17.59,16.87,16.65,,,,,,,,,,,,,Lamost_DR2
J074052.69-012351.2,115.219578,-1.397576,14.34,13.75,13.55,,,,,,,,,,,,,Lamost_DR2
J074127.18+232828.6,115.36325,23.474627,13.18,12.56,12.36,,,,,,,,,,,,,Lamost_DR2
J074127.19+462230.6,115.36332,46.375184,17.7945,16.627,16.2369,,,,,,,,,,,,,Lamost_DR2
J074213.69+285444.9,115.55706,28.912481,15.04,14.49,14.32,,,,,,,,,,,,,Lamost_DR2
J074216.33+180819.7,115.56805,18.138807,16.55,15.82,15.57,,,,,,,,,,,,,Lamost_DR2
J074327.15+122512.4,115.86316,12.420114,14.85,14.11,13.85,,,,,,,,,,,,,Lamost_DR2
J074408.36+262816.0,116.03485,26.471127,17.7,17.02,16.77,,,,,,,,,,,,,Lamost_DR2
J074409.06+024810.9,116.037296,2.803705,10.48,9.69,9.37,,,,,,,,,,,,,Lamost_DR2
J074433.46+560002.4,116.139432,56.000673,13.42,12.73,12.38,,,,,,,,,,,,,Lamost_DR2
J074447.65+513831.9,116.19858,51.642198,17.46,16.21,15.76,,,,,,,,,,,,,Lamost_DR2
J074502.06+205338.9,116.25862,20.894157,11.11,10.47,10.22,,,,,,,,,,,,,Lamost_DR2
J074522.28+192209.7,116.34285,19.369383,16.88,16.19,15.95,,,,,,,,,,,,,Lamost_DR2
J074540.97+122116.7,116.42071,12.354658,17.54,16.49,16.13,,,,,,,,,,,,,Lamost_DR2
J074600.27+283728.7,116.50114,28.624645,14.92,14.43,14.28,,,,,,,,,,,,,Lamost_DR2
J074605.45+015723.2,116.52274,1.956458,12.83,12,11.64,,,,,,,,,,,,,Lamost_DR2
J074616.36-024653.4,116.568201,-2.781523,14.96,14.22,13.97,,,,,,,,,,,,,Lamost_DR2
J074616.81+331856.6,116.57007,33.315735,12.6,11.69,11.28,,,,,,,,,,,,,Lamost_DR2
J074728.56+265627.7,116.86904,26.941033,14.77,14.07,13.81,,,,,,,,,,,,,Lamost_DR2
J074743.32+173302.0,116.93053,17.55056,16.09,15.49,15.25,,,,,,,,,,,,,Lamost_DR2
J074849.69+134113.2,117.20707,13.687012,14.67,13.93,13.64,,,,,,,,,,,,,Lamost_DR2
J074858.19+222909.2,117.24249,22.485894,15.65,14.63,14.27,,,,,,,,,,,,,Lamost_DR2
J074858.96+262013.9,117.24567,26.337206,15.37,14.81,14.63,,,,,,,,,,,,,Lamost_DR2
J074916.99+192243.2,117.32083,19.37869,16.23,15.57,15.37,,,,,,,,,,,,,Lamost_DR2
J074924.19+255946.6,117.35081,25.996291,18.13,17.44,17.24,,,,,,,,,,,,,Lamost_DR2
J074924.31+141339.7,117.35131,14.227712,13.18,12.36,11.99,,,,,,,,,,,,,Lamost_DR2
J075028.90+053401.3,117.620434,5.567043,14.09,13.45,12.74,,,,,,,,,,,,,Lamost_DR2
J075045.19-020851.1,117.688319,-2.147549,12.73,11.88,11.49,,,,,,,,,,,,,Lamost_DR2
J075050.88+123913.5,117.71204,12.653756,16.5,15.79,15.58,,,,,,,,,,,,,Lamost_DR2
J075055.79+210609.5,117.73249,21.102644,12.61,11.65,11.18,,,,,,,,,,,,,Lamost_DR2
J075130.17+291636.1,117.87573,29.276717,11.8,11.04,10.74,,,,,,,,,,,,,Lamost_DR2
J075131.84+385658.7,117.8827,38.949641,18.33,17.01,16.54,,,,,,,,,,,,,Lamost_DR2
J075138.92+021942.2,117.91217,2.328403,13.72,13.27,12.93,,,,,,,,,,,,,Lamost_DR2
J075202.78+204644.8,118.01161,20.779114,17.7,16.05,15.35,,,,,,,,,,,,,Lamost_DR2
J075224.90+043358.6,118.103761,4.566298,14.42,13.05,11.96,,,,,,,,,,,,,Lamost_DR2
J075309.51+254312.6,118.28965,25.720182,12.91,12.06,11.67,,,,,,,,,,,,,Lamost_DR2
J075310.43-035659.5,118.29347,-3.949881,14.81,14.03,13.75,,,,,,,,,,,,,Lamost_DR2
J075320.12+182436.9,118.33387,18.410274,14.89,14.09,13.83,,,,,,,,,,,,,Lamost_DR2
J075331.91+190343.9,118.38298,19.0622,12.81,11.62,11.06,,,,,,,,,,,,,Lamost_DR2
