name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,Posparallax,distance,dist_mod,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,Mg,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,Error Bar,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist
SDSSJ012526.74+000448.5,21.36125,0.080138889,,19.32,8.45,,,,,,,,,,,,d,Green2013,21.3614333,0.080156027,0.018,0.008,90,2.53408E+18,21.36167763,0.4702,0.080156927,0.2849,1.3281,1.3281,752.9553497,9.383846117,0.5109,56.747,1.144,0.209,0.508,FALSE,319.276,1.79948,19.427952,10.04410588,108.75,10.9567,20.260311,311.679,15.1373,18.52765,1.73266,26.09400033,,,0,,,,,,0.662772
SDSSJ012747.73-100439.1,21.94875,-10.07752778,,18.83,8.62,,,,,,,,,,,,d,Green2013,21.94886719,-10.07750913,0.008,0.004,90,2.45892E+18,21.94879476,0.2436,-10.07758152,0.1568,0.4644,0.4644,2153.316107,11.66553894,0.2794,-16.561,0.511,-16.814,0.243,FALSE,538.651,1.34007,18.860098,7.194559055,171.657,7.63821,19.764736,555.79,13.4672,17.899643,1.865093,21.10540982,,,0,,,,,,0.420757
SDSSJ012919.18-083137.9,22.32958333,-8.527194444,,18.48,8.25,,,,,,,,,,,,d,Green2013,22.32991587,-8.52721568,0.009,0.004,90,2.47731E+18,22.32998,0.2421,-8.527274056,0.1662,0.9786,0.9786,1021.867975,10.04697394,0.2971,14.73,0.556,-13.558,0.267,FALSE,691.195,1.98036,18.589365,8.542391057,257.971,11.1792,19.322462,694.621,38.9476,17.657549,1.664913,50.12680017,,,0,,,,,,1.186369
SDSSJ013148.46+004230.7,22.95166667,0.708527778,,19.24,7.82,,,,,,,,,,,,d,Green2013,22.95195291,0.708511484,0.013,0.008,90,2.55811E+18,22.95206235,0.5794,0.708483925,0.303,0.526,0.526,1901.140684,11.39507128,0.7495,25.416,0.81,-6.401,0.502,FALSE,356.509,1.64079,19.30819,7.913118721,175.223,8.80678,19.742407,284.534,16.4314,18.626583,1.115824,25.23817986,,,0,,,,,,1.032064
SDSSJ013249.99+000300.4,23.20791667,0.050111111,,20.52,7.79,,,,,,,,,,,,n,Green2013,23.20829221,0.050128665,0.044,0.042,0,2.51002E+18,23.20836431,1.7473,0.050114259,1.1306,-3.9212,3.9212,255.0239723,7.03290503,2.2771,16.747,2.702,-3.346,2.832,FALSE,99.3322,1.1995,20.69564,13.66273497,53.4674,10.1887,21.031164,108.204,7.82263,19.67631,1.354855,18.01132972,,,0,,,,,,1.353424
SDSSJ014140.31-100355.1,25.41791667,-10.06530556,,19.6,8.6,,,,,,,,,,,,d,Green2013,25.41795297,-10.06530535,0.014,0.009,90,2.464E+18,25.41800905,0.391,-10.06536179,0.2978,0.9241,0.9241,1082.133968,10.17140515,0.4364,12.824,0.892,-13.109,0.59,FALSE,253.945,1.44501,19.676516,9.505110851,191.959,68.2271,19.643366,246.938,17.2714,18.780449,0.862917,85.49849656,,,0,,,,,,0.12866
SDSSJ014155.53+005823.6,25.48125,0.973222222,,17.92,7,,,,,,,,,,,,uG,Green2013,25.48137785,0.973235919,0.004,0.003,90,2.51032E+18,25.48139617,0.1338,0.973223629,0.1103,-0.1077,0.1077,9285.051068,14.83892148,0.1632,4.254,0.271,-2.855,0.204,FALSE,1214.03,2.007,17.97779,3.138868516,608.52,11.3244,18.390701,899.067,8.96416,17.37744,1.013262,20.28855995,,,0,,,,,,0.462838
SDSSJ014359.79+141700.4,25.99875,14.28344444,,17.79,6.77,,,,,,,,,,,,nG,Green2013,25.99912581,14.28345493,0.006,0.005,90,2.58819E+18,25.99922513,0.1456,14.28339407,0.16,0.1894,0.1894,5279.831045,13.61310013,0.1924,22.354,0.372,-14.135,0.322,FALSE,1350.76,2.64174,17.861923,4.248822873,675.976,8.67854,18.27656,982.349,14.2744,17.281256,0.995304,22.95294023,,,0,,,,,,1.311643
SDSSJ015232.31-004932.6,28.13458333,-0.825722222,,18.29,8.6,,,,,,,,,,,,d,Green2013,28.13461065,-0.825741703,0.008,0.005,90,2.50614E+18,28.1346107,0.3147,-0.825793333,0.1684,0.7345,0.7345,1361.470388,10.670041,0.3675,0.011,0.493,-11.991,0.294,FALSE,880.863,2.33467,18.326094,7.656053001,292.212,17.2144,19.187145,890.445,14.2033,17.387903,1.799242,31.41769934,,,0,,,,,,0.120785
SDSSJ015549.53+004938.9,28.95625,0.827472222,,15.98,7.2,,,,,,,,,,,,dG,Green2013,28.9563813,0.82748691,0.002,0.002,90,2.51091E+18,28.95642607,0.0848,0.827426653,0.052,0.0251,0.0251,39840.63745,18.00163139,0.0918,10.397,0.147,-13.995,0.1,FALSE,7110.69,6.34022,16.058586,-1.943045393,3366.67,31.9132,16.533388,5453.36,13.1317,15.420259,1.113129,45.04490038,,,0,4975.5,,,,,0.475596
SDSSJ015923.64+063011.7,29.84833333,6.50325,,17.26,7.16,,,,,,,,,,,,uG,Green2013,29.84854263,6.503258272,0.005,0.003,90,2.56766E+18,29.84856191,0.1341,6.503244503,0.08,0.0068,0.0068,147058.8235,20.83745544,0.1091,4.449,0.351,-3.198,0.169,FALSE,2226.34,3.27682,17.31939,-3.518065436,1034.95,11.0089,17.814089,1681.09,13.8148,16.697945,1.116144,24.82369969,,,0,,,,,,0.74922
SDSSJ020100.13-004259.0,30.25041667,-0.716388889,,16.71,7.37,,,,,,,,,,,,u,Green2013,30.25054469,-0.71640183,0.004,0.003,90,2.50667E+18,30.25055136,0.1262,-0.716410566,0.0857,-0.0535,0.0535,18691.58879,16.35823109,0.1205,1.548,0.273,-2.029,0.18,FALSE,3532.55,5.01218,16.818146,0.45991491,1588.21,14.6098,17.349121,2804.65,31.7995,16.142223,1.206898,46.40930034,,,0,5021.68,,,,,0.463199
SDSSJ020252.79-004359.6,30.71958333,-0.733222222,,18.75,8.31,,,,,,,,,,,,d,Green2013,30.7199663,-0.733205203,0.008,0.006,90,2.50675E+18,30.71998504,0.2744,-0.733364834,0.2357,0.1969,0.1969,5078.720163,13.52877142,0.3212,4.353,0.522,-37.075,0.405,FALSE,557.918,2.23163,18.82194,5.293168581,177.537,10.2928,19.728163,577.325,12.9667,17.85837,1.869793,23.25949995,,,0,,,,,,1.37994
SDSSJ020514.57+072353.7,31.31041667,7.39825,,16.06,8.08,,,,,,,,,,,,g,Green2013,31.31073053,7.398254999,0.002,0.001,90,2.52128E+18,31.31072959,0.0534,7.398246503,0.0399,-0.0629,0.0629,15898.25119,16.00674677,0.0587,-0.218,0.101,-1.973,0.084,FALSE,6722.03,6.22497,16.119616,0.112869227,2477.77,8.43251,16.866236,6094.9,13.1805,15.299503,1.566732,21.61301038,,,0,4312.56,,,,,1.120637
SDSSJ020716.86+133034.6,31.82,13.50961111,,19.46,7.41,,,,,,,,,,,,u,Green2013,31.82025726,13.50961987,0.014,0.01,90,7.6818E+16,31.82026639,0.5736,13.50957874,0.4089,0.4454,0.4454,2245.172878,11.75624894,0.6663,2.061,0.877,-9.552,0.676,FALSE,273.822,1.56087,19.594694,7.838445063,136.255,6.72614,20.015505,247.579,9.51164,18.777636,1.237869,16.23778002,,,0,,,,,,0.901075
SDSSJ020738.05+211913.3,31.90833333,21.32036111,,17.17,6.82,,,,,,,,,,,,uG,Green2013,31.90851993,21.3203917,0.005,0.003,90,1.00295E+17,31.90854578,0.213,21.32037736,0.1014,0.2398,0.2398,4170.141785,13.10075411,0.1523,5.593,0.325,-3.332,0.177,FALSE,2380.83,5.07417,17.246546,4.145791894,1239.97,26.0787,17.617857,2010.41,19.2245,16.50371,1.114147,45.30319911,,,0,,,,,,0.635397
SDSSJ021119.83+003201.4,32.8325,0.533722222,,19.76,8.66,,,,,,,,,,,,d,Green2013,32.83259042,0.533752552,0.025,0.018,90,2.50728E+18,32.83269867,0.5817,0.533748443,0.5164,0.3456,0.3456,2893.518519,12.30713133,0.6711,25.14,1.624,-0.954,1.131,FALSE,224.103,1.51987,19.812246,7.505114669,96.5572,6.99031,20.389425,233.713,4.60107,18.840212,1.549213,11.59138019,,,0,,,,,,0.343325
SDSSJ021427.48+225919.8,33.61416667,22.98883333,,17.44,7.29,,,,,,,,,,,,u,Green2013,33.61448371,22.98884782,0.005,0.003,90,1.00895E+17,33.61450781,0.1417,22.98882972,0.1009,0.1454,0.1454,6877.579092,14.18717797,0.1439,5.153,0.294,-4.204,0.197,FALSE,1909.88,3.88682,17.485853,3.298675033,861.419,17.7424,18.013353,1552.81,9.98921,16.784126,1.229227,27.73160922,,,0,,,,,,1.052003
SDSSJ021512.78+063826.8,33.80291667,6.640777778,,17.57,7.14,,,,,,,,,,,,uG,Green2013,33.80326851,6.640777293,0.005,0.004,90,2.52029E+18,33.8032751,0.1308,6.640766144,0.1335,0.3413,0.3413,2929.97363,12.33431856,0.1713,1.52,0.333,-2.59,0.274,FALSE,1644.77,2.99912,17.648102,5.313783441,737.884,11.9375,18.18142,1273.65,10.4146,16.999298,1.182121,22.3521,,,0,,,,,,1.258116
SDSSJ022229.93-004847.5,35.62458333,-0.813194444,,18.53,6.98,,,,,,,,,,,,dG,Green2013,35.62470172,-0.813203766,0.01,0.007,90,2.49991E+18,35.62471864,0.2651,-0.813265802,0.212,0.0462,0.0462,21645.02165,16.67679012,0.2709,3.928,0.643,-14.408,0.454,FALSE,692.662,2.02254,18.587063,1.910272878,358.29,9.32543,18.965801,505.584,11.7536,18.002436,0.963366,21.07902992,,,0,,,,,,0.42749
SDSSJ022304.43+004501.3,35.76833333,0.750361111,,17.34,8.98,,,,,,,,,,,,d,Green2013,35.76845499,0.750376154,0.003,0.003,90,2.50147E+18,35.76869526,0.1013,0.750269478,0.0892,0.8768,0.8768,1140.510949,10.28549729,0.1337,55.799,0.166,-24.776,0.162,FALSE,2629.62,3.27066,17.138634,6.853136706,1082.33,7.91685,17.765491,2170.54,12.0478,16.420502,1.34499,19.96465009,,,0,,,,,,0.441282
SDSSJ023208.60+003639.1,38.03583333,0.610861111,,19.41,8.48,,,,,,,,,,,,d,Green2013,38.03584042,0.610915287,0.012,0.011,90,2.50054E+18,38.03591133,0.4388,0.610867174,0.4189,0.3508,0.3508,2850.627138,12.27470208,0.6486,16.469,0.75,-11.175,0.731,FALSE,300.728,1.52299,19.49293,7.218227923,90.8618,15.3278,20.455435,309.968,7.83649,18.533628,1.921806,23.1642898,,,0,,,,,,0.196698
SDSSJ025634.62-084853.8,44.14416667,-8.814944444,,19.57,8.24,,,,,,,,,,,,d,Green2013,44.14426553,-8.814915509,0.01,0.01,0,5.17944E+18,44.14429675,0.3152,-8.815004531,0.3349,0.768,0.768,1302.083333,10.5731939,0.3821,7.165,0.665,-20.676,0.675,FALSE,258.232,2.32018,19.658342,9.0851481,128.278,11.2164,20.08101,297.947,28.8912,18.576572,1.504438,40.10760015,,,0,,,,,,0.366793
SDSSJ025652.15+051341.0,44.21708333,5.228055556,,18.4,7.25,,,,,,,,,,,,u,Green2013,44.21729282,5.228053095,0.007,0.006,90,5.34452E+15,44.21729409,0.2415,5.228042752,0.2036,-0.0813,0.0813,12300.123,15.44954727,0.3274,0.294,0.42,-2.402,0.366,FALSE,783.78,1.93108,18.452879,3.003331728,343.716,9.39741,19.010891,619.659,8.07924,17.781538,1.229353,17.47665039,,,0,,,,,,0.751086
SDSSJ025727.90+004934.3,44.36625,0.826194444,,19.32,7.23,,,,,,,,,,,,u,Green2013,44.36623758,0.826194992,0.01,0.01,90,2.88862E+14,44.36624421,0.345,0.826183527,0.3461,0.9439,0.9439,1059.434262,10.12537007,0.515,1.538,0.64,-2.663,0.628,FALSE,328.904,1.52243,19.395695,9.27032493,154.72,10.4699,19.87752,255.867,6.77568,18.741884,1.135635,17.24558013,,,0,,,,,,0.044745
SDSSJ030349.53-001833.1,45.95625,-0.309194444,,19.61,7.37,,,,,,,,,,,,d,Green2013,45.95639037,-0.30919693,0.016,0.013,90,3.26653E+18,45.95642378,0.4516,-0.309235695,0.4024,-0.5652,0.5652,1769.285209,11.23898923,0.5651,7.759,1.033,-9.003,0.843,FALSE,250.879,1.56241,19.689703,8.450713766,117.692,7.84259,20.17452,217.169,14.4185,18.919924,1.254597,22.26108986,,,0,,,,,,0.505396
SDSSJ030636.88+053056.8,46.65333333,5.515777778,,17.74,6.89,,,,,,,,,,,,dG,Green2013,46.65369545,5.515804286,0.005,0.004,90,3.86712E+15,46.65371695,0.1328,5.515781006,0.1175,-0.101,0.101,9900.990099,14.97839313,0.1577,4.97,0.3,-5.407,0.237,FALSE,1425.39,2.69402,17.803532,2.825138869,667.49,21.8967,18.290277,1076.79,7.89848,17.181593,1.108685,29.79517991,,,0,,,,,,1.301093
SDSSJ030802.03+004210.6,47.00833333,0.702944444,,19.43,7.69,,,,,,,,,,,,d,Green2013,47.00846753,0.702974366,0.011,0.01,90,3.26708E+18,47.00848169,0.3678,0.702900682,0.3427,-0.1199,0.1199,8340.28357,14.60590408,0.4633,3.287,0.699,-17.114,0.643,FALSE,292.674,1.69486,19.522404,4.916499915,117.089,12.4013,20.180096,244.731,7.95395,18.790197,1.389898,20.35525043,,,0,,,,,,0.494962
SDSSJ031700.34+005132.3,49.25125,0.858972222,,18.79,7.23,,,,,,,,,,,,u,Green2013,49.25143016,0.858990756,0.01,0.008,0,3.26621E+18,49.25144274,0.2526,0.858986046,0.3315,-0.2777,0.2777,3601.008282,12.7821206,0.3205,2.922,0.527,-1.094,0.623,FALSE,539.916,1.79748,18.85755,6.075429399,245.173,16.8472,19.377707,437.488,7.80444,18.159504,1.218203,24.65164039,,,0,,,,,,0.651925
SDSSJ032036.78+054744.1,50.15291667,5.795583333,,20.18,6.7,,,,,,,,,,,,dL,Green2013,50.15325371,5.795592845,0.018,0.017,0,9.3286E+15,50.15326795,0.5801,5.7955746,0.486,0.8044,0.8044,1243.162606,10.47263969,0.7501,3.291,1.116,-4.238,1.154,FALSE,153.224,1.16595,20.22505,9.75241031,71.8743,11.5797,20.709953,112.885,7.91385,19.630327,1.079626,19.49355047,,,0,,,,,,1.207629
SDSSJ032043.62+054223.3,50.18166667,5.706472222,,19.97,,,,,,,,,,,,,dL,Green2013,50.18176975,5.706486646,0.02,0.015,90,9.30142E+15,50.18177365,0.6297,5.706482106,0.4718,0.3888,0.3888,2572.016461,12.05136872,0.7174,0.901,1.308,-1.054,0.942,FALSE,181.215,1.33561,20.042883,7.991514281,81.4302,7.26133,20.574425,150.815,11.0082,19.31581,1.258616,18.26953013,,,0,,,,,,0.372886
SDSSJ032441.45-071513.8,51.1725,-7.253833333,,19.02,8.19,,,,,,,,,,,,u,Green2013,51.17271054,-7.253845884,0.009,0.008,0,5.16881E+18,51.17272055,0.2938,-7.253863015,0.2584,0.1497,0.1497,6680.02672,14.123891,0.3682,2.306,0.542,-3.979,0.567,FALSE,424.81,1.73765,19.117878,4.993987002,143.85,8.23781,19.956615,414.283,5.91442,18.218678,1.737938,14.15223013,,,0,,,,,,0.75323
SDSSJ032621.03+182041.9,51.5875,18.34497222,,16.5,7.26,,,,,,,,,,,,gG,Green2013,51.58762309,18.34498731,0.003,0.002,90,5.59392E+16,51.58763768,0.0973,18.34497058,0.0681,-0.135,0.135,7407.407407,14.34833116,0.1091,3.215,0.168,-3.887,0.134,FALSE,4507.23,2.55762,16.55359,2.205258842,1947.73,14.1095,17.127567,3710.3,9.15647,15.838397,1.28917,23.26596993,,,0,4931.33,,,,,0.424115
SDSSJ033004.03+051450.8,52.51666667,5.247444444,,18.8,7.08,,,,,,,,,,,,d,Green2013,52.51676144,5.247459428,0.008,0.007,90,3.2757E+18,52.51681542,0.3082,5.247409512,0.2129,-0.2328,0.2328,4295.532646,13.16508512,0.3941,12.483,0.502,-11.594,0.448,FALSE,561.388,2.15558,18.815207,5.65012188,242.226,8.28185,19.390837,495.347,11.4194,18.024647,1.36619,19.70124986,,,0,,,,,,0.34401
SDSSJ033447.34-000715.7,53.69708333,-0.121027778,,18.35,7.36,,,,,,,,,,,,d,Green2013,53.69723882,-0.121039407,0.006,0.006,90,3.26378E+18,53.697297,0.197,-0.121106324,0.1965,0.3834,0.3834,2608.242045,12.08173946,0.2304,13.514,0.417,-15.542,0.405,FALSE,817.6,2.29969,18.407013,6.325273543,352.419,11.2214,18.98374,645.619,8.02791,17.73698,1.246759,19.24931026,,,0,,,,,,0.561309
SDSSJ033704.05-001602.9,54.26666667,-0.267472222,,18.65,9.12,,,,,,,,,,,,dE,Green2013,54.26686627,-0.26748528,0.007,0.007,90,3.26372E+18,54.26693855,0.2116,-0.267512866,0.196,1.6087,1.6087,621.6199416,8.967624691,0.2678,16.786,0.453,-6.407,0.432,FALSE,659.831,1.81523,18.639784,9.672159309,207.884,19.5188,19.556837,710.438,10.5662,17.633104,1.923733,30.08500074,,,0,,,,,,0.720099
SDSSJ034229.31-003423.6,55.62208333,-0.573222222,,18.06,6.85,,,,,,,,,,,,dG,Green2013,55.62215467,-0.573224077,0.008,0.007,0,3.25155E+18,55.62220567,0.1865,-0.573296191,0.1485,0.5052,0.5052,1979.414093,11.48268329,0.2837,11.843,0.435,-16.749,0.494,FALSE,1046.71,1.97819,18.138802,6.656118709,528.489,15.5014,18.543798,786.474,9.79651,17.522709,1.02109,25.29790999,,,0,,,,,,0.256903
SDSSJ035123.90+092451.3,57.84958333,9.41425,,16.25,7.32,,,,,,,,,,,,gG,Green2013,57.84956989,9.414262675,0.002,0.001,90,3.30239E+18,57.84958816,0.0558,9.414249501,0.031,0.0439,0.0439,22779.04328,16.7876774,0.0667,4.184,0.124,-3.06,0.079,FALSE,5814.69,2.9701,16.27705,-0.510627399,2494.33,11.6937,16.859005,4766.55,12.0865,15.566408,1.292597,23.78019984,,,0,5046.75,,,,,0.066023
SDSSJ035134.87+010442.1,57.895,1.078361111,,19.04,7.64,,,,,,,,,,,,d,Green2013,57.89529282,1.078401158,0.01,0.009,90,3.25815E+18,57.89529855,0.3094,1.078240934,0.2148,0.2576,0.2576,3881.987578,12.94527071,0.3714,1.331,0.666,-37.213,0.583,TRUE,429.761,1.05511,19.105297,6.160026293,166.168,5.55173,19.80002,407.481,6.1553,18.236652,1.563368,11.70703016,,,0,,,,,,1.063783
SDSSJ035202.73+104424.4,58.01125,10.74011111,,17.64,7.51,,,,,,,,,,,,d,Green2013,58.0111539,10.74029787,0.004,0.003,90,3.30319E+18,58.01154403,0.1238,10.73995311,0.0658,0.6439,0.6439,1553.036186,10.95590787,0.1426,89.024,0.258,-80.071,0.166,FALSE,1575.21,1.55206,17.695017,6.739109125,609.052,6.48506,18.389751,1420.3,9.16159,16.880966,1.508785,15.64665021,,,0,,,,,,0.753364
SDSSJ035225.72+105125.6,58.10708333,10.85711111,,20.2,7.13,,,,,,,,,,,,d,Green2013,58.10715078,10.85710597,0.038,0.02,90,3.30319E+18,58.1071562,0.8968,10.85709852,0.5213,0.0103,0.0103,97087.37864,19.93581388,1.0434,1.235,2.466,-1.73,1.313,FALSE,144.915,0.804583,20.285583,0.349769124,70.5375,7.54987,20.73034,132.496,6.23657,19.456417,1.273922,13.78644001,,,0,,,,,,0.239195
SDSSJ035233.12+094641.0,58.13791667,9.778055556,,18.43,6.72,,,,,,,,,,,,dG,Green2013,58.13795273,9.778079009,0.008,0.005,90,3.30251E+18,58.13801848,0.1976,9.77803574,0.1214,0.3001,0.3001,3332.222592,12.61367002,0.2309,15.051,0.525,-10.05,0.334,FALSE,751.456,1.17829,18.498606,5.884935977,369.536,9.55078,18.932247,605.425,8.22033,17.806768,1.125479,17.7711103,,,0,,,,,,0.153266
SDSSJ035620.04+104025.1,59.08333333,10.67363889,,16.21,7.36,,,,,,,,,,,,g,Green2013,59.08348994,10.67361982,0.002,0.001,90,3.30297E+18,59.08349934,0.0549,10.67360715,0.033,0.022,0.022,45454.54545,18.2878866,0.0639,2.147,0.116,-2.944,0.078,FALSE,5927.15,3.3296,16.25625,-2.031636596,2375.58,13.3136,16.911966,5104.42,13.2061,15.492055,1.419911,26.51969959,,,0,4595.84,,,,,0.558274
SDSSJ040455.73-063753.2,61.23208333,-6.631444444,,19.75,9.03,,,,,,,,,,,,d,Green2013,61.23221504,-6.631424167,0.018,0.014,90,3.19671E+18,61.23219485,0.6188,-6.631453651,0.5061,-1.4909,1.4909,670.7357972,9.132757426,0.922,-4.658,1.133,-6.848,0.91,TRUE,173.848,1.05908,20.08794,10.95518257,97.9304,10.9617,20.374094,256.629,7.44153,18.738657,1.635437,18.40323044,,,0,,,,,,0.476597
SDSSJ041305.57+165530.8,63.27291667,16.92522222,,18.55,,,,,,,,,,,,,n,Green2013,63.27307596,16.92525863,0.007,0.006,90,4.57394E+16,63.27328803,0.2134,16.9251448,0.1324,0.8482,0.8482,1178.967225,10.35750866,0.2335,47.12,0.445,-26.437,0.367,FALSE,781.88,1.40797,18.455515,8.098006341,228.003,7.91329,19.45654,866.289,10.2925,17.417763,2.038776,18.20579002,,,0,,,,,,0.56406
SDSSJ041841.19+060819.0,64.67125,6.138611111,,19.19,,,,,,,,,,,,,u,Green2013,64.6716607,6.138634199,0.013,0.009,90,3.28524E+18,64.67166242,0.3449,6.138620542,0.2489,-0.6166,0.6166,1621.796951,11.0499824,0.4108,0.396,0.832,-3.172,0.553,FALSE,365.369,2.51706,19.281538,8.231555602,163.509,9.29074,19.817537,301.446,10.9734,18.563894,1.253643,20.26414001,,,0,,,,,,1.472397
SDSSJ043942.62+215808.7,69.9275,21.96908333,,15.89,7.12,,,,,,,,,,,,g,Green2013,69.92758472,21.96906121,0.002,0.001,90,1.44862E+17,69.92758741,0.0587,21.96905803,0.033,0.0246,0.0246,40650.4065,18.04532446,0.0596,0.578,0.122,-0.737,0.072,FALSE,8146.69,6.13704,15.910913,-2.134411464,3054.09,8.57293,16.639181,7406.08,10.8323,15.08795,1.551231,19.40523034,,,0,4308.67,,,,,0.293857
SDSSJ044713.99+230705.3,71.80791667,23.11813889,,16.03,7.1,,,,,,,,,,,,g,Green2013,71.80833737,23.11814593,0.002,0.001,90,3.41316E+18,71.80834637,0.0516,23.11813263,0.0321,-0.0283,0.0283,35335.68905,17.74106782,0.0565,1.922,0.105,-3.09,0.054,FALSE,7182.96,3.51279,16.047607,-1.693460822,2527.02,10.313,16.844868,6931.51,13.436,15.15985,1.685018,23.74899973,,,0,4241.5,,,,,1.393134
SDSSJ045135.21-043125.2,72.89666667,-4.523666667,,19.24,9.57,,,,,,,,,,,,d,Green2013,72.89669876,-4.523663186,0.008,0.008,90,3.2246E+18,72.89672943,0.2656,-4.523736841,0.2359,1.6777,1.6777,596.0541217,8.876428477,0.337,7.1,0.514,-17.107,0.493,FALSE,386.297,1.04773,19.221062,10.34463352,106.204,6.08822,20.286036,409.588,5.95044,18.231052,2.054983,12.03866012,,,0,,,,,,0.115854
SDSSJ060715.41+241602.4,91.81416667,24.26733333,,15.22,7.52,,,,,,,,,,,,g,Green2013,91.8142292,24.26732223,0.002,0.001,90,3.42628E+18,91.8142294,0.0501,24.26731907,0.0463,0.0564,0.0564,17730.49645,16.24360448,0.0557,0.042,0.116,-0.733,0.086,FALSE,17335.5,8.2926,15.091027,-1.15257748,4773.41,12.8521,16.154318,19063.3,18.9607,14.061426,2.092892,31.81280037,,,0,3620.5,,,,,0.209068
SDSSJ063308.86+270101.5,98.28666667,27.01708333,,16.21,7.27,,,,,,,,,,,,g,Green2013,98.28690598,27.01711277,0.002,0.002,90,3.38444E+18,98.28690776,0.0561,27.01710878,0.0584,0.1433,0.1433,6978.367062,14.21876905,0.0716,0.369,0.112,-0.927,0.097,FALSE,5849.13,4.68543,16.270638,2.051868952,2428.63,27.3956,16.887987,4842.67,20.776,15.549209,1.338779,48.17159937,,,0,4675.94,,,,,0.774774
SDSSJ063313.18+840900.1,98.30458333,84.15002778,,15.9,7.27,,,,,,,,,,,,g,Green2013,98.30507754,84.15003211,0.001,0.001,0,1.14988E+18,98.30495302,0.0383,84.15005872,0.0406,0.8609,0.8609,1161.575096,10.32523646,0.0482,-2.948,0.069,6.18,0.083,FALSE,7768.47,9.47274,15.962526,5.637289539,3644.37,23.5271,16.44733,5988.5,26.8438,15.318625,1.128706,50.37089961,,,0,5078.09,,,0.87,0.45,0.182007
SDSSJ065256.65+290559.1,103.2358333,29.09975,,18,8.37,,,,,,,,,,,,d,Green2013,103.2359942,29.09992935,0.004,0.003,90,8.87627E+17,103.2360849,0.1272,29.09962535,0.1152,1.3389,1.3389,746.8817686,9.366259292,0.1436,18.407,0.246,-70.607,0.217,FALSE,1099.65,1.81513,18.085232,8.718972708,392.285,16.2652,18.867384,1047.02,12.4484,17.212029,1.655356,28.71359966,,,0,,,,,,0.820362
SDSSJ073048.27+345729.8,112.7008333,34.95827778,,16.91,7.34,,,,,,,,,,,,dG,Green2013,112.701172,34.95826404,0.002,0.002,90,8.9388E+17,112.7011811,0.0806,34.95813148,0.0842,0.7191,0.7191,1390.627173,10.71605356,0.1038,1.735,0.153,-30.787,0.149,FALSE,3036.76,2.78434,16.982338,6.266284444,1353.45,11.6146,17.522781,2354.24,8.06498,16.33229,1.190491,19.67958018,,,0,4932.66,0.1055,0.049,0.7,0.26,1.000514
SDSSJ073341.27+222758.9,113.4216667,22.46636111,,18.05,6.48,,,,,,,,,,,,d,Green2013,113.4219583,22.46633355,0.006,0.006,90,8.65658E+17,113.4219704,0.2286,22.46626098,0.2332,0.1791,0.1791,5583.47292,13.73452207,0.2138,2.591,0.401,-16.854,0.379,FALSE,1053.56,2.00262,18.131716,4.397193929,547.128,13.3681,18.506166,832.026,20.3879,17.461578,1.044588,33.75600017,,,0,,,,,,0.975176
SDSSJ073550.33+162259.0,113.9595833,16.38305556,,18.53,8.05,,,,,,,,,,,,d,Green2013,113.9596596,16.38315335,0.008,0.006,90,3.16895E+18,113.9597077,0.2688,16.38300277,0.218,0.7462,0.7462,1340.123291,10.63572378,0.3121,10.719,0.494,-34.974,0.381,FALSE,661.851,1.83028,18.636465,8.000741224,273.222,13.8283,19.2601,619.728,12.1319,17.781418,1.478682,25.96020048,,,0,,,,,,0.439751
SDSSJ073616.98+454533.5,114.0704167,45.75930556,,17.48,8.86,,,,,,,,,,,,d,Green2013,114.0707631,45.7592884,0.003,0.002,90,9.75079E+17,114.0706694,0.0842,45.75933451,0.0708,3.4355,3.4355,291.0784456,7.320050236,0.1122,-15.185,0.171,10.71,0.129,FALSE,1893.89,2.02228,17.49498,10.17492976,540.117,6.11471,18.520168,2004.68,14.8274,16.506807,2.013361,20.94210985,,,0,,,,,,0.872264
SDSSJ073621.30+390725.2,114.08875,39.12366667,,18.43,8.34,,,,,,,,,,,,d,Green2013,114.0887729,39.12367146,0.006,0.004,90,8.99469E+17,114.088471,0.2012,39.12349812,0.1508,0.5469,0.5469,1828.487841,11.31046038,0.3128,-54.399,0.41,-40.262,0.242,FALSE,750.4,1.49447,18.500134,7.189673617,268.058,8.46721,19.280817,749.346,11.1754,17.575214,1.705603,19.64260982,,,0,,,,,,0.066311
